SampleID,precision_mean,precision_ver,recall_mean,recall_var,f1_mean,f1_var
752585,0.0,0.0,0.0,0.0,0.0,0.0
752586,0.0,0.0,0.0,0.0,0.0,0.0
752588,0.0,0.0,0.0,0.0,0.0,0.0
752589,0.6035714285714284,0.0006887755102040824,1.0,0.0,0.7524475524475525,0.0004225145483886747
752591,0.0,0.0,0.0,0.0,0.0,0.0
752592,0.0,0.0,0.0,0.0,0.0,0.0
752593,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752595,0.0,0.0,0.0,0.0,0.0,0.0
752597,0.0,0.0,0.0,0.0,0.0,0.0
752600,0.0,0.0,0.0,0.0,0.0,0.0
752603,0.0,0.0,0.0,0.0,0.0,0.0
752604,0.0,0.0,0.0,0.0,0.0,0.0
752605,0.0,0.0,0.0,0.0,0.0,0.0
752606,0.0,0.0,0.0,0.0,0.0,0.0
752607,0.0,0.0,0.0,0.0,0.0,0.0
752609,0.0,0.0,0.0,0.0,0.0,0.0
752611,0.0,0.0,0.0,0.0,0.0,0.0
752612,0.0,0.0,0.0,0.0,0.0,0.0
752613,0.0,0.0,0.0,0.0,0.0,0.0
752615,0.0,0.0,0.0,0.0,0.0,0.0
752616,0.0,0.0,0.0,0.0,0.0,0.0
752617,0.0,0.0,0.0,0.0,0.0,0.0
752618,0.5789682539682539,0.0005675233056185438,1.0,0.0,0.7330669330669333,0.00035225513746992297
752620,0.0,0.0,0.0,0.0,0.0,0.0
752621,0.0,0.0,0.0,0.0,0.0,0.0
752622,0.0,0.0,0.0,0.0,0.0,0.0
752624,0.0,0.0,0.0,0.0,0.0,0.0
752626,0.9777777777777779,0.0019753086419753104,1.0,0.0,0.9882352941176471,0.00055363321799308
752628,0.0,0.0,0.0,0.0,0.0,0.0
752633,0.0,0.0,0.0,0.0,0.0,0.0
752634,0.0,0.0,0.0,0.0,0.0,0.0
752635,0.0,0.0,0.0,0.0,0.0,0.0
752637,0.0,0.0,0.0,0.0,0.0,0.0
752638,0.5285714285714285,0.0012244897959183664,1.0,0.0,0.690909090909091,0.0008815426997245196
752639,0.0,0.0,0.0,0.0,0.0,0.0
752641,0.0,0.0,0.0,0.0,0.0,0.0
752642,0.0,0.0,0.0,0.0,0.0,0.0
752644,0.0,0.0,0.0,0.0,0.0,0.0
752645,0.0,0.0,0.0,0.0,0.0,0.0
752646,0.0,0.0,0.0,0.0,0.0,0.0
752647,0.0,0.0,0.0,0.0,0.0,0.0
752648,0.0,0.0,0.0,0.0,0.0,0.0
752649,0.0,0.0,0.0,0.0,0.0,0.0
